food_id,Category,food_name,calories,protein,carbs,fat,fiber,sugar,sodium
6361,CAMPBELL'S RED & WHITE,"CAMPBELL'S RED & WHITE,GRN PEA SOUP,COND",141,7.03,21.88,2.34,3.099999905,4.690000057,680
6362,CAMPBELL'S RED & WHITE,"CAMPBELL'S RED & WHITE,HEARTY VEG W/ PASTA SOUP,COND",71,2.38,15.08,0.4,1.600000024,6.349999905,706
6363,CAMPBELL'S RED & WHITE,"CAMPBELL'S RED & WHITE,HOMESTYLE CHICK NOODLE SOUP,COND",56,3.17,6.35,1.59,0.800000012,0.790000021,560
6364,CAMPBELL'S RED & WHITE,"CAMPBELL'S RED & WHITE,MANHATTAN CLAM CHOWDER,COND",56,1.59,9.52,0.4,1.600000024,1.590000033,698
6365,CAMPBELL'S RED & WHITE,"CAMPBELL'S RED & WHITE,MEGA NOODLE IN CHICK BROTH,COND",71,3.17,11.11,1.59,1.600000024,1.590000033,476
6366,CAMPBELL'S RED & WHITE,"CAMPBELL'S RED & WHITE,MINESTRONE SOUP,COND",71,3.17,13.49,0.79,2.400000095,2.380000114,762
6367,CAMPBELL'S RED & WHITE,"CAMPBELL'S RED & WHITE,NEW ENGLAND CLAM CHOWDER,COND",71,3.17,10.32,1.98,0.800000012,0.790000021,698
6369,COMPANY,"COMPANY,CAMPBELL'S RED & WHITE,OYSTER STEW,COND",63,1.59,3.97,4.76,0.0,0.0,722
6370,SOUP COMPANY,"SOUP COMPANY,CAMPBELL'S RED & WHITE,PEPPER POT SOUP,COND",71,3.97,7.14,3.17,0.800000012,0.790000021,778
6371,CAMPBELL SOUP COMPANY,"CAMPBELL SOUP COMPANY,CAMPBELL'S RED & WHT,SCOTCH BRTH,COND",56,2.42,7.26,1.61,1.600000024,0.810000002,710
6372,CAMPBELL'S RED & WHITE,"CAMPBELL'S RED & WHITE,STHWEST STYLE PEPPER JCK SP,COND",89,1.61,10.48,4.84,3.200000048,2.420000076,710
6373,CAMPBELL'S RED & WHITE,"CAMPBELL'S RED & WHITE,VEGETARIAN VEG SOUP,COND",71,2.38,14.29,0.4,1.600000024,4.760000229,627
6374,CAMPBELL SOUP COMPANY,"CAMPBELL SOUP COMPANY,CAMPBELL'S RED & WHITE,VEG SOUP,COND",79,3.17,15.87,0.4,2.400000095,5.559999943,706
6375,CAMPBELL SOUP COMPANY,"CAMPBELL SOUP COMPANY,CAMPBELL'S RED & WHITE,VEG BF SOP,COND",63,3.97,11.9,0.79,2.400000095,1.590000033,706
6377,CAMPBELL SOUP COMPANY,"CAMPBELL SOUP COMPANY,CAMPBELL'S RED & WHITE,TOMATO SOP,COND",73,1.61,16.13,0.0,0.800000012,9.680000305,573
6379,CAMPBELL SOUP,"CAMPBELL SOUP,CAMPBELL'S RED & WHITE,TOMATO BISQUE,COND",103,1.59,18.25,2.78,0.800000012,11.89999962,698
6380,CAMPBELL'S RED & WHITE,"CAMPBELL'S RED & WHITE,SPLIT PEA W/ HAM & BACON SOUP,COND",141,7.81,21.09,2.73,3.900000095,3.130000114,664
6381,CAMPBELL'S RED & WHITE,"CAMPBELL'S RED & WHITE,SOUTHWESTERN-STYLE CHICK VEG SOP,COND",87,3.97,16.67,0.79,3.200000048,2.380000114,659
6383,CAMPBELL'S CHUNKY SOUPS,"CAMPBELL'S CHUNKY SOUPS,BKD POTATO CHEDDAR BACON BITS SOUP",65,1.63,9.39,2.44,0.800000012,1.25,355
6384,CAMPBELL'S CHUNKY SOUPS,"CAMPBELL'S CHUNKY SOUPS,BKD POTATO W/ STEAK & CHS SOUP",86,3.67,8.57,4.08,1.200000048,1.220000029,384
6385,CAMPBELL'S CHUNKY SOUPS,"CAMPBELL'S CHUNKY SOUPS,BARBEQUE SEASONED BURGER SOUP",84,4.08,11.43,2.45,2.0,4.079999924,367
6386,CAMPBELL'S CHUNKY SOUPS,"CAMPBELL'S CHUNKY SOUPS,BBQ SEASONED PORK SOUP",68,4.9,8.98,1.43,2.0,2.039999962,376
6387,CAMPBELL'S CHUNKY SOUPS,"CAMPBELL'S CHUNKY SOUPS,BF RIB RST POTATOES HERBS SOUP",44,3.27,6.94,0.41,1.200000048,2.450000048,363
6388,CAMPBELL'S CHUNKY SOUPS,"CAMPBELL'S CHUNKY SOUPS,BF W/ COUNTRY VEG SOUP",60,4.08,8.57,1.02,1.600000024,1.629999995,363
6389,CAMPBELL'S CHUNKY SOUPS,"CAMPBELL'S CHUNKY SOUPS,BF W/ WHITE & WILD RICE SOUP",65,3.27,9.8,1.02,1.200000048,2.039999962,404
6391,CAMPBELL'S CHUNKY SOUPS,"CAMPBELL'S CHUNKY SOUPS,CHICK & DUMPLINGS SOUP",74,3.67,7.76,2.86,1.600000024,1.220000029,363
6392,CAMPBELL'S CHUNKY SOUPS,"CAMPBELL'S CHUNKY SOUPS,CHICK BROCCOLI CHS & POTATO SOUP",82,2.86,5.71,4.49,0.400000006,0.819999993,371
6393,CAMPBELL'S CHUNKY SOUPS,"CAMPBELL'S CHUNKY SOUPS,CHICK CORN CHOWDER",79,3.27,8.16,3.67,1.200000048,1.629999995,347
6394,CAMPBELL'S CHUNKY SOUPS,"CAMPBELL'S CHUNKY SOUPS,CHICK MUSHROOM CHOWDER",78,3.27,7.76,3.67,1.200000048,1.629999995,347
6395,CAMPBELL'S CHUNKY SOUPS,"CAMPBELL'S CHUNKY SOUPS,CLASSIC CHICK NOODLE SOUP",47,3.27,6.12,1.02,0.800000012,0.819999993,363
6396,CAMPBELL'S CHUNKY SOUPS,"CAMPBELL'S CHUNKY SOUPS,FAJITA CHICK W/ RICE & BNS SOUP",58,3.67,9.39,0.61,1.600000024,2.859999895,347
6398,CAMPBELL'S CHUNKY SOUPS,"CAMPBELL'S CHUNKY SOUPS,FIREHOUSE - HOT SPICY BF BEAN CHILI",95,6.12,10.2,3.27,3.299999952,4.489999771,355
6399,CAMPBELL'S CHUNKY SOUPS,"CAMPBELL'S CHUNKY SOUPS,GRILLED CHICK SAUSAGE GUMBO SOUP",57,3.27,8.57,1.02,1.200000048,1.629999995,347
6400,CAMPBELL'S CHUNKY SOUPS,"CAMPBELL'S CHUNKY SOUPS,GRILLED CHICK VEG & PASTA SOUP",41,3.27,6.12,0.82,0.800000012,0.819999993,359
6401,SOUP,"SOUP,CRM OF ASPARAGUS,CND,PREP W/ EQ VOLUME H2O",35,0.94,4.38,1.68,0.200000003,0.0,402
6402,SOUP,"SOUP,BLACK BEAN,CND,PREP W/ EQ VOLUME H2O",46,2.42,7.71,0.66,3.400000095,1.24000001,487
6403,CAMPBELL'S CHUNKY SOUPS,"CAMPBELL'S CHUNKY SOUPS,GRILLED SIRLOIN STEAK HEARTY VEG SP",51,3.27,7.76,0.82,1.600000024,1.629999995,363
6404,SOUP,"SOUP,BEAN W/ PORK,CND,PREP W/ EQ VOLUME H2O",63,2.88,8.31,2.16,2.900000095,1.470000029,349
6405,CAMPBELL'S CHUNKY SOUPS,"CAMPBELL'S CHUNKY SOUPS,HEALTHY REQUEST CHICK NOODLE SOUP",49,2.86,6.12,1.02,0.400000006,0.819999993,196
6406,SOUP,"SOUP,BEAN W/ FRANKFURTERS,CND,PREP W/ EQ VOLUME H2O",75,3.99,8.8,2.79,0.0,0.0,437
6408,CAMPBELL'S CHUNKY SOUPS,"CAMPBELL'S CHUNKY SOUPS,HEALTHY REQUEST VEG SOUP",48,1.63,9.8,0.2,1.600000024,3.269999981,196
6409,SOUP,"SOUP,BF NOODLE,CND,PREP W/ EQ VOLUME H2O",34,1.93,3.58,1.23,0.300000012,1.029999971,381
6410,SOUP,"SOUP,CRM OF CELERY,CND,PREP W/ EQ VOLUME H2O",37,0.68,3.62,2.29,0.300000012,0.0,389
6411,SOUP,"SOUP,CHS,CND,PREP W/ EQ VOLUME H2O",63,2.19,4.26,4.24,0.400000006,0.0,388
6412,SOUP,"SOUP,CHICK W/ DUMPLINGS,CND,PREP W/ EQ VOLUME H2O",40,2.33,2.51,2.29,0.200000003,0.330000013,357
6413,SOUP,"SOUP,CHICK BROTH,CND,PREP W/ EQ VOLUME H2O",16,2.02,0.38,0.57,0.0,0.289999992,318
6414,CAMPBELL'S CHUNKY SOUPS,"CAMPBELL'S CHUNKY SOUPS,HEARTY BEAN 'N' HAM SOUP",74,4.49,12.24,0.82,3.299999952,2.039999962,318
6415,CAMPBELL'S CHUNKY SOUPS,"CAMPBELL'S CHUNKY SOUPS,HEARTY BF BARLEY SOUP",68,4.08,10.61,1.02,1.600000024,2.039999962,363
6416,SOUP,"SOUP,CRM OF CHICK,CND,PREP W/ EQ VOLUME H2O",48,1.41,3.8,3.02,0.100000001,0.0,404
6417,SOUP,"SOUP,CHICK GUMBO,CND,PREP W/ EQ VOLUME H2O",23,1.08,3.43,0.59,0.800000012,1.019999981,391
6418,CAMPBELL'S CHUNKY SOUPS,"CAMPBELL'S CHUNKY SOUPS,HEARTY CHICK W/ VEG SOUP",38,2.86,5.31,0.61,0.800000012,1.220000029,322
6419,SOUP,"SOUP,CHICK NOODLE,CND,PREP W/ EQ VOLUME H2O",25,1.27,2.95,0.95,0.200000003,0.270000011,265
6420,CAMPBELL'S CHUNKY SOUPS,"CAMPBELL'S CHUNKY SOUPS,HEARTY VEG W/ PASTA SOUP",51,1.63,9.39,0.82,1.200000048,3.670000076,380
6421,CAMPBELL'S CHUNKY SOUPS,"CAMPBELL'S CHUNKY SOUPS,HERB RSTD CHICK POTATOES GARLIC SOUP",46,3.27,6.94,0.61,1.200000048,1.629999995,355
6423,SOUP,"SOUP,CHICK W/ RICE,CND,PREP W/ EQ VOLUME H2O",24,1.45,2.92,0.78,0.300000012,0.079999998,334
6424,CAMPBELL'S CHUNKY SOUPS,"CAMPBELL'S CHUNKY SOUPS,HONEY RSTD HAM W/ POTATOES SOUP",55,3.27,8.16,1.02,1.200000048,2.859999895,331
6425,SOUP,"SOUP,CHICK VEG,CND,PREP W/ EQ VOLUME H2O",31,1.5,3.56,1.18,0.400000006,0.540000021,392
6426,SOUP,"SOUP,CHILI BF,CND,PREP W/ EQ VOLUME H2O",57,2.49,9.23,1.24,1.200000048,2.49000001,388
6427,CAMPBELL'S CHUNKY SOUPS,"CAMPBELL'S CHUNKY SOUPS,ITALIAN SAUSAGE & PEPPERS SOUP",62,2.86,8.16,2.04,1.200000048,3.269999981,327
6428,SOUP,"SOUP,CLAM CHOWDER,MANHATTAN,CND,PREP W/EQ VOLUME H2O",30,0.85,4.77,0.86,0.600000024,1.320000052,226
6429,CAMPBELL'S CHUNKY SOUPS,"CAMPBELL'S CHUNKY SOUPS,MANHATTEN CLAM CHOWDER",52,2.04,7.76,1.43,1.200000048,1.629999995,339
6430,SOUP,"SOUP,CLAM CHOWDER,NEW ENGLAND,CND,PREP W/ EQ VOLUME H2O",35,1.55,5.05,1.01,0.300000012,0.189999998,344
6431,CAMPBELL'S CHUNKY SOUPS,"CAMPBELL'S CHUNKY SOUPS,NEW ENGLAND CLAM CHOWDER",86,2.86,10.2,3.67,2.0,0.819999993,363
6432,SOUP,"SOUP,BF BROTH,BOUILLON,CONSOMME,PREP W/ EQ VOLUME H2O",12,2.22,0.73,0.0,0.0,0.0,264
6433,CAMPBELL'S CHUNKY SOUPS,"CAMPBELL'S CHUNKY SOUPS,OLD FASHIONED POTATO HAM CHOWDER",78,2.45,6.94,4.49,0.800000012,0.409999996,327
6434,CAMPBELL'S CHUNKY SOUPS,"CAMPBELL'S CHUNKY SOUPS,OLD FASHIONED VEG BF SOUP",53,3.67,7.35,1.02,1.600000024,1.629999995,363
6435,CAMPBELL'S CHUNKY SOUPS,"CAMPBELL'S CHUNKY SOUPS,PEPPER STEAK SOUP",48,3.27,7.35,0.61,1.200000048,1.629999995,327
6436,CAMPBELL'S CHUNKY SOUPS,"CAMPBELL'S CHUNKY SOUPS,PORK RST CARROTS POTATOES SOUP",50,3.27,6.53,1.22,1.200000048,1.220000029,363
6437,CAMPBELL'S CHUNKY SOUPS,"CAMPBELL'S CHUNKY SOUPS,ROADHOUSE - BF BEAN CHILI",95,6.12,10.2,3.27,3.299999952,4.489999771,355
6438,CAMPBELL'S CHUNKY SOUPS,"CAMPBELL'S CHUNKY SOUPS,SALISBURY STEAK MUSHRMS ONIONS SOUP",62,3.67,7.76,1.84,2.0,2.450000048,363
6439,CAMPBELL'S CHUNKY SOUPS,"CAMPBELL'S CHUNKY SOUPS,SAVORY CHICK WHITE WILD RICE SOUP",48,2.86,7.35,0.82,0.800000012,0.409999996,331
6440,SOUP,"SOUP,MINESTRONE,CND,PREP W/ EQ VOLUME H2O",34,1.77,4.66,1.04,0.400000006,0.0,378
6441,CAMPBELL'S CHUNKY SOUPS,"CAMPBELL'S CHUNKY SOUPS,SAVORY POT RST SOUP",48,3.27,7.35,0.61,1.200000048,1.629999995,359
6442,SOUP,"SOUP,MUSHROOM BARLEY,CND,PREP W/ EQ VOLUME H2O",30,0.77,4.8,0.93,0.300000012,0.0,365
6443,SOUP,"SOUP,CRM OF MUSHROOM,CND,PREP W/ EQ VOLUME H2O",42,0.79,3.29,2.88,0.0,0.720000029,318
6444,SOUP,"SOUP,MUSHROOM W/ BF STOCK,CND,PREP W/ EQ VOLUME H2O",35,1.29,3.81,1.65,0.300000012,0.0,397
6445,SOUP,"SOUP,ONION,CND,PREP W/ EQ VOLUME H2O",23,1.5,3.27,0.7,0.300000012,1.330000043,423
6446,SOUP,"SOUP,CRM OF ONION,CND,PREP W/ EQ VOLUME H2O",44,1.13,5.2,2.16,0.400000006,0.0,380
6447,CAMPBELL'S CHUNKY SOUPS,"CAMPBELL'S CHUNKY SOUPS,SAVORY VEG SOUP",44,1.22,8.98,0.41,1.600000024,2.450000048,314
6448,SOUP,"SOUP,OYSTER STEW,CND,PREP W/ EQ VOLUME H2O",24,0.87,1.69,1.59,0.0,0.0,407
6449,SOUP,"SOUP,PEA,GRN,CND,PREP W/ EQ VOLUME H2O",61,3.2,9.88,1.09,1.899999976,3.190000057,344
6451,SOUP,"SOUP,PEA,SPLIT W/ HAM,CND,PREP W/ EQ VOLUME H2O",75,4.08,11.05,1.74,0.899999976,0.0,398
6452,SOUP,"SOUP,PEPPERPOT,CND,PREP W/ EQ VOLUME H2O",41,2.54,3.75,1.85,0.200000003,0.0,390
6453,SOUP,"SOUP,CRM OF POTATO,CND,PREP W/ EQ VOLUME H2O",30,0.72,4.7,0.97,0.200000003,0.0,410
6454,CAMPBELL'S CHUNKY SOUPS,"CAMPBELL'S CHUNKY SOUPS,SIZZLIN' STEAK- GRLD STK CHILI BNS",81,6.53,11.02,1.22,2.900000095,3.670000076,355
6455,SOUP,"SOUP,SCOTCH BROTH,CND,PREP W/ EQ VOLUME H2O",33,2.03,3.87,1.07,0.5,0.25999999,415
6456,SOUP,"SOUP,CRM OF SHRIMP,CND,PREP W/ EQ VOLUME H2O",36,1.11,3.27,2.07,0.100000001,0.239999995,391
6457,CAMPBELL'S CHUNKY SOUPS,"CAMPBELL'S CHUNKY SOUPS,SLOW RSTD BF W/ MUSHROOMS SOUP",48,3.27,7.35,0.61,1.200000048,2.039999962,339
6458,CAMPBELL'S CHUNKY SOUPS,"CAMPBELL'S CHUNKY SOUPS,SMOKED CHICK W/ RSTD CORN CHOWDER",84,4.08,7.76,4.08,2.0,1.220000029,363
6459,CAMPBELL'S CHUNKY SOUPS,"CAMPBELL'S CHUNKY SOUPS,SPLIT PEA 'N' HAM SOUP",69,4.9,11.02,1.02,1.600000024,2.039999962,318
6460,SOUP,"SOUP,STOCKPOT,CND,PREP W/ EQ VOLUME H2O",40,1.97,4.65,1.58,0.0,0.0,424
6461,SOUP,"SOUP,TOMATO BF W/ NOODLE,CND,PREP W/ EQ VOLUME H2O",56,1.78,8.44,1.71,0.600000024,0.730000019,367
6462,CAMPBELL'S CHUNKY SOUPS,"CAMPBELL'S CHUNKY SOUPS,STEAK 'N' POTATO SOUP",53,4.08,7.35,0.82,0.800000012,0.819999993,376
6463,SOUP,"SOUP,TOMATO RICE,CND,PREP W/ EQ VOLUME H2O",47,0.82,8.54,1.06,0.699999988,2.950000048,319
6464,CAMPBELL'S CHNKY SOUPS,"CAMPBELL'S CHNKY SOUPS,TANTALIZIN' TRKY - TRKY CHILI BNS SP",78,6.12,11.02,1.02,3.299999952,3.670000076,359
6465,SOUP,"SOUP,TURKEY NOODLE,CND,PREP W/ EQ VOLUME H2O",28,1.6,3.54,0.82,0.300000012,0.0,334
6466,SOUP,"SOUP,TURKEY VEG,CND,PREP W/ EQ VOLUME H2O",30,1.28,3.58,1.26,0.200000003,0.0,376
6468,SOUP,"SOUP,VEGETARIAN VEG,CND,PREP W/ EQ VOLUME H2O",28,0.86,4.89,0.79,0.300000012,1.570000052,338
6471,SOUP,"SOUP,VEG BF,CND,PREP W/ EQ VOLUME H2O",31,2.23,4.06,0.76,0.800000012,0.449999988,317
6472,SOUP,"SOUP,VEG W/ BF BROTH,CND,PREP W/ EQ VOLUME H2O",33,1.21,5.35,0.78,0.699999988,0.819999993,332
6474,SOUP,"SOUP,BEAN W/ BACON,DRY,MIX,PREP W/ H2O",40,2.07,6.18,0.81,3.400000095,0.230000004,350
6475,SOUP,"SOUP,BF BROTH OR BOUILLON,PDR,PREP W/H2O",3,0.21,0.25,0.08,0.0,0.200000003,260
6476,SOUP,"SOUP,BF BROTH,CUBED,PREP W/H2O",3,0.21,0.25,0.08,0.0,0.200000003,260
6480,SOUP,"SOUP,CHICK BROTH OR BOUILLON,DRY,PREP W/ H2O",4,0.28,0.3,0.23,0.0,0.289999992,313
6481,SOUP,"SOUP,CHICK BROTH CUBES,DRY,PREP W/ H2O",5,0.39,0.62,0.12,0.0,0.0,326
6483,SOUP,"SOUP,CRM OF CHICK,DRY,MIX,PREP W/ H2O",41,0.68,5.11,2.04,0.100000001,1.590000033,454
6485,SOUP,"SOUP,CHICK RICE,DRY,MIX,PREP W/ H2O",24,0.97,3.66,0.57,0.300000012,0.289999992,388
6489,SOUP,"SOUP,CONSOMME W/ GELATIN,DRY,MIX,PREP W/ H2O",7,0.87,0.78,0.08,0.0,0.449999988,1325
6493,SOUP,"SOUP,MUSHROOM,DRY,MIX,PREP W/ H2O",33,0.66,4.4,1.82,0.200000003,0.180000007,403
6494,SOUP,"SOUP,ONION,DRY,MIX,PREP W/ H2O",12,0.32,2.77,0.01,0.300000012,0.200000003,346
6495,SOUP,"SOUP,OXTAIL,DRY,MIX,PREP W/ H2O",28,1.11,3.54,1.01,0.100000001,0.980000019,475
6497,CAMPBELL'S RED & WHITE - MCRWVEABLE BOWLS,"CAMPBELL'S RED & WHITE - MCRWVEABLE BOWLS,CHICK NOODLE SOUP",30,1.63,4.08,0.82,0.400000006,0.0,355
6498,SOUP,"SOUP,TOMATO,DRY,MIX,PREP W/ H2O",38,0.93,7.17,0.61,0.400000006,3.900000095,356
6499,SOUP,"SOUP,TOMATO VEG,DRY,MIX,PREP W/ H2O",22,0.79,4.04,0.34,0.300000012,0.99000001,132
6500,SOUP,"SOUP,VEG BF,DRY,MIX,PREP W/ H2O",21,1.16,3.17,0.44,0.300000012,0.360000014,312
6502,CAMPBELL'S RED & WHITE - MICROWAVEABLE BOWLS,"CAMPBELL'S RED & WHITE - MICROWAVEABLE BOWLS,CHICK RICE SOUP",30,0.82,5.71,0.41,0.400000006,0.409999996,327
6503,CAMPBELL'S RED & WHITE - MCRWVEABLE BOWLS,"CAMPBELL'S RED & WHITE - MCRWVEABLE BOWLS,CREAMY TOMATO SOUP",64,1.22,10.2,2.04,1.200000048,6.53000021,306
6504,CAMPBELL'S RED & WHITE - MICROWAVEABLE BOWLS,"CAMPBELL'S RED & WHITE - MICROWAVEABLE BOWLS,TOMATO SOUP",44,1.22,9.8,0.0,1.200000048,7.349999905,322
6505,CAMPBELL'S RED & WHITE - MICROWAVEABLE BOWLS,"CAMPBELL'S RED & WHITE - MICROWAVEABLE BOWLS,VEG BF SOUP",34,2.04,6.12,0.2,1.200000048,0.819999993,359
6507,CAMPBELL'S SEL GOLD LABEL SOUPS,"CAMPBELL'S SEL GOLD LABEL SOUPS,BLNDED RED PEPP BLK BEAN SP",49,1.22,9.39,0.61,1.600000024,4.079999924,335
6508,CAMPBELL'S SEL GOLD LABEL SOUPS,"CAMPBELL'S SEL GOLD LABEL SOUPS,CRMY PORTOBELLO MSHRM SOUP",42,1.22,5.71,1.63,0.800000012,0.819999993,322
6509,CAMPBELL'S SEL GOLD LABEL SOUPS,"CAMPBELL'S SEL GOLD LABEL SOUPS,GOLDEN BUTTERNUT SQSH SOUP",37,0.82,7.35,0.61,1.200000048,3.269999981,331
6513,CAMPBELL'S SEL MCRWVABLE BOWLS,"CAMPBELL'S SEL MCRWVABLE BOWLS,98% FT FR NEW ENGL CLAM CHDER",43,2.45,6.53,0.82,1.200000048,0.409999996,355
6514,CAMPBELL'S SEL MCRWVABLE BOWLS,"CAMPBELL'S SEL MCRWVABLE BOWLS,CHICK W/ EGG NOODLES SOUP",38,3.27,4.9,0.61,0.800000012,0.819999993,392
6516,CAMPBELL'S SEL MCRWVABLE BWLS,"CAMPBELL'S SEL MCRWVABLE BWLS,ITAL SSGE PSTA & PEPRNI SOUP",53,2.86,6.12,2.45,0.800000012,2.039999962,355
6517,CAMPBELL'S SEL MCRWVABLE BOWLS,"CAMPBELL'S SEL MCRWVABLE BOWLS,ITALIAN-STYLE WEDDING SOUP",45,2.86,6.12,1.02,0.800000012,2.039999962,322
6519,CAMPBELL'S SEL MCRWVABLE BOWLS,"CAMPBELL'S SEL MCRWVABLE BOWLS,MEX STYLE CHICK TORTILLA SOUP",52,3.27,7.35,1.02,1.200000048,1.220000029,376
6521,CAMPBELL'S SEL MICROWAVEABLE BOWLS,"CAMPBELL'S SEL MICROWAVEABLE BOWLS,MINESTRONE SOUP",39,1.63,7.76,0.2,1.600000024,2.039999962,367
6525,CAMPBELL'S SEL MCRWVABLE BOWLS,"CAMPBELL'S SEL MCRWVABLE BOWLS,SVRY CHK & LONG GRN RICE SOUP",38,2.86,6.12,0.2,0.400000006,1.220000029,396
6528,SOUP,"SOUP,CHICK NOODLE,DRY,MIX,PREP W/ H2O",23,0.84,3.67,0.55,0.100000001,0.310000002,229
6529,CAMPBELL'S SEL SOUP,"CAMPBELL'S SEL SOUP,98% FAT FREE NEW ENGLAND CLAM CHOWDER",43,2.04,7.35,0.61,0.800000012,0.819999993,347
6531,CAMPBELL'S SEL SOUP,"CAMPBELL'S SEL SOUP,BF W/ RSTD BARLEY SOUP",54,3.67,8.98,0.41,0.800000012,1.629999995,376
6532,CAMPBELL'S SEL SOUP,"CAMPBELL'S SEL SOUP,CHICK & PASTA W/ RSTD GARLIC SOUP",46,3.27,7.35,0.41,0.800000012,0.819999993,335
6533,CAMPBELL'S SEL SOUP,"CAMPBELL'S SEL SOUP,CHICK VEG MEDLEY SOUP",44,2.86,7.76,0.2,0.800000012,1.629999995,355
6535,CAMPBELL'S SEL SOUP,"CAMPBELL'S SEL SOUP,CREAMY CHICK ALFREDO SOUP",71,4.08,7.35,2.86,0.800000012,0.409999996,380
6537,CAMPBELL'S SEL SOUP,"CAMPBELL'S SEL SOUP,HEALTHY REQUEST MEX STYLE CHICK TORTILLA",55,3.27,8.16,1.02,1.200000048,0.819999993,196
6540,CAMPBELL'S SEL SOUP,"CAMPBELL'S SEL SOUP,ITALIAN SAUSAGE W/ PASTA PEPPERONI SOUP",63,2.86,7.35,2.45,1.200000048,2.039999962,355
6541,CAMPBELL'S SEL SOUP,"CAMPBELL'S SEL SOUP,ITALIAN-STYLE WEDDING SOUP",47,2.86,6.12,1.22,0.800000012,1.220000029,343
6542,CAMPBELL'S SEL SOUP,"CAMPBELL'S SEL SOUP,MEDITERRANEAN MEATBALL BOWTIE PASTA SOUP",47,2.86,5.71,1.43,1.200000048,1.629999995,327
6543,CAMPBELL'S SEL SOUP,"CAMPBELL'S SEL SOUP,MEXICAN STYLE CHICK TORTILLA SOUP",53,3.27,8.16,0.82,1.200000048,0.409999996,327
6544,CAMPBELL SOUP COMPANY,"CAMPBELL SOUP COMPANY,CAMPBELL'S SEL SOUP,MINESTRONE SOUP",43,2.04,8.16,0.2,1.200000048,2.039999962,388
6545,CAMPBELL'S SEL SOUP,"CAMPBELL'S SEL SOUP,NEW ENGLAND CLAM CHOWDER",64,2.45,6.12,3.27,0.800000012,0.409999996,355
6546,CAMPBELL'S SEL SOUP,"CAMPBELL'S SEL SOUP,POTATO BROCCOLI CHS SOUP",49,1.22,7.35,1.63,1.600000024,0.819999993,363
6547,SOUP,"SOUP,BF MUSHROOM,CND,PREP W/ EQ VOLUME H2O",30,2.37,2.6,1.23,0.100000001,0.0,386
6548,CAMPBELL'S SEL SOUP,"CAMPBELL'S SEL SOUP,RSTD CHICK W/ LONG GRAIN WILD RICE SOUP",43,2.86,7.35,0.2,0.800000012,0.819999993,355
6549,SOUP,"SOUP,CHICK MUSHROOM,CND,PREP W/ EQ VOLUME H2O",54,1.8,3.8,3.75,0.100000001,0.0,386
6550,CAMPBELL'S SEL SOUP,"CAMPBELL'S SEL SOUP,RSTD CHICK W/ ROTINI & PENNE PASTA SOUP",41,3.27,6.53,0.2,0.800000012,0.819999993,351
6553,CAMPBELL'S SEL SOUP,"CAMPBELL'S SEL SOUP,SAVORY WHITE BEAN W/ RSTD HAM SOUP",67,3.67,12.24,0.41,2.900000095,1.629999995,278
6554,CAMPBELL'S SEL SOUP,"CAMPBELL'S SEL SOUP,SLOW RSTD BF & VEG SOUP",41,2.45,6.53,0.61,0.800000012,1.629999995,371
6556,CAMPBELL'S SEL SOUP,"CAMPBELL'S SEL SOUP,SPLIT PEA W/ RSTD HAM SOUP",67,4.08,11.84,0.41,2.0,2.039999962,339
6558,SOUP,"SOUP,TOMATO BISQUE,CND,PREP W/ EQ VOLUME H2O",50,0.92,9.6,1.02,0.200000003,0.0,424
6559,SOUP,"SOUP,TOMATO,CND,PREP W/EQ VOLUME H2O,COMM",30,0.79,6.57,0.28,0.600000024,3.970000029,272
6578,CAMPBELL SOUP COMPANY,"CAMPBELL SOUP COMPANY,CAMPBELL'S SEL SOUP,TOMATO GARDEN SOUP",41,1.22,8.57,0.2,0.800000012,4.900000095,286
6580,CAMPBELL SOUP COMPANY,"CAMPBELL SOUP COMPANY,CAMPBELL'S SEL SOUP,VEG MEDLEY SOUP",41,1.22,8.57,0.2,1.200000048,2.450000048,367
6583,SOUP,"SOUP,RAMEN NOODLE,ANY FLAVOR,DRY",453,9.3,65.5,17.1,2.400000095,0.730000019,1160
6584,SOUP,"SOUP,BROCCOLI CHS,CND,COND,COMM",87,2.1,7.7,5.3,1.799999952,2.119999886,683
6585,CAMPBELL'S SOUP AT HAND,"CAMPBELL'S SOUP AT HAND,BLENDED VEG MEDLEY SOUP",33,0.98,6.23,0.49,1.299999952,2.950000048,292
6586,CAMPBELL'S SOUP AT HAND,"CAMPBELL'S SOUP AT HAND,CHICK & STARS SOUP",21,0.98,3.28,0.49,0.699999988,0.330000013,292
6587,CAMPBELL'S SOUP AT HAND,"CAMPBELL'S SOUP AT HAND,CHICK W/ MINI NOODLES SOUP",26,1.31,3.61,0.66,0.699999988,0.660000026,321
6589,CAMPBELL'S SOUP AT HAND,"CAMPBELL'S SOUP AT HAND,CRM OF BROCCOLI SOUP",47,0.98,5.57,2.3,2.299999952,0.980000019,292
6590,CAMPBELL'S SOUP AT HAND,"CAMPBELL'S SOUP AT HAND,CREAMY CHICK SOUP",43,1.31,4.26,2.95,1.299999952,0.330000013,292
6592,CAMPBELL'S SOUP AT HAND,"CAMPBELL'S SOUP AT HAND,CREAMY TOMATO SOUP",62,1.31,11.15,1.31,1.299999952,7.539999962,308
